year,week,home_team,away_team,winner,tie,day,date,time,home_team_city,away_team_city,weekly_attendance,weekly_attendance_ratio,home_team_superbowl_winner_last_season,away_team_superbowl_winner_last_season,home_team_playoffs_last_season,away_team_playoffs_last_season,home_win,away_win,home_team_wins_last_3,away_team_wins_last_3,pts_home,pts_away,yds_home,yds_away,turnovers_home,turnovers_away,home_prev_pts_mean,home_prev_pts_std,home_prev_yds_mean,home_prev_yds_std,home_prev_turnovers_mean,home_prev_turnovers_std,away_prev_pts_mean,away_prev_pts_std,away_prev_yds_mean,away_prev_yds_std,away_prev_turnovers_mean,away_prev_turnovers_std,zscore_pts_home,zscore_yds_home,zscore_turnovers_home,zscore_pts_away,zscore_yds_away,zscore_turnovers_away,full_date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2010,1,New York Giants,Carolina Panthers,New York Giants,,Sun,September 12,1:04PM,New York,Carolina,77245.0,0.7348198742401614,False,False,False,False,1,0,1.0,3.0,31,18,376,237,4,5,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,19.6875,10.064583117711996,331.0625,81.92392304245851,1.9375,2.0155644370746373,0.4831669353893126,0.11849139700744489,1.4849406035637625,-0.16766715325051865,-1.1481688926353106,1.5194254987178037,2010-09-12,17.7,15.6,20.0,,,,9.7,,,
2010,3,New York Giants,Tennessee Titans,Tennessee Titans,,Sun,September 26,1:02PM,New York,Tennessee,78386.0,0.7456740327812711,False,False,False,False,0,1,1.0,2.0,10,29,471,271,3,0,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,22.125,12.192210628101863,351.4375,87.04326031730814,1.9375,1.3400870618483463,-1.243897854938443,1.2441596685781713,0.7649694018358776,0.5638846153259354,-0.9241094566859347,-1.4458015864489118,2010-09-26,19.4,16.1,21.7,0.0,,,11.4,,1016.3,
2010,4,New York Giants,Chicago Bears,New York Giants,,Sun,October 3,8:31PM,New York,Chicago,77716.0,0.7393004252242654,False,False,False,False,1,0,1.0,3.0,17,3,372,110,3,3,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,20.4375,11.921793768836412,310.3125,71.07622082431413,2.125,1.857417562100671,-0.6682095914958578,0.07109483820446694,0.7649694018358776,-1.4626574102952234,-2.81827730395418,0.47108416430089484,2010-10-03,13.2,9.4,18.3,0.0,,32.0,13.0,,1018.9,
2010,6,New York Giants,Detroit Lions,New York Giants,,Sun,October 17,1:03PM,New York,Detroit,78341.0,0.7452459546617707,False,False,False,False,1,0,2.0,1.0,28,20,334,366,1,3,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,16.375,9.837852069091776,299.0,76.55760358492594,2.5625,1.631716887208072,0.23644339391391891,-0.3791724704238236,-0.674973001619892,0.3684747416957915,0.8751580099509826,0.2681224932032043,2010-10-17,13.3,5.6,20.6,0.0,,,9.4,,1011.3,
2010,10,New York Giants,Dallas Cowboys,Dallas Cowboys,,Sun,November 14,4:15PM,New York,Dallas,80851.0,0.7691232008827922,False,False,False,True,0,1,3.0,0.0,20,33,480,427,3,1,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,22.5625,9.598393962880802,399.375,68.3772623026105,1.1875,1.1672617529928753,-0.4214860500204642,1.3508019258848718,0.7649694018358776,1.0874215040937278,0.4040085705353742,-0.16063235132929474,2010-11-14,9.7,2.8,17.2,0.0,,,3.4,,1018.6,
2010,12,New York Giants,Jacksonville Jaguars,New York Giants,,Sun,November 28,1:02PM,New York,Jacksonville,78533.0,0.7470724213049723,False,False,False,False,1,0,1.0,3.0,24,20,361,328,0,2,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,18.125,10.38508545944616,336.5625,81.03494616521934,1.4375,0.8920949127381758,-0.09252132805327262,-0.059245698503722445,-1.3949442033477768,0.18054738281373706,-0.10566428936155786,0.6305382891081346,2010-11-28,3.7,-1.7,8.3,,,,6.3,,1025.5,
2010,13,New York Giants,Washington Redskins,New York Giants,,Sun,December 5,1:02PM,New York,Washington,78861.0,0.7501926351537752,False,False,False,False,1,0,1.0,1.0,31,7,358,338,1,6,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,16.625,9.105858919765158,312.5,65.88980700128562,1.75,1.3416407864998738,0.4831669353893126,-0.0947931176059559,-0.674973001619892,-1.0570117640531411,0.38700978437381756,3.167762968124702,2010-12-05,0.2,-1.1,1.1,0.0,,301.0,20.2,,1004.6,
2010,15,New York Giants,Philadelphia Eagles,Philadelphia Eagles,,Sun,December 19,1:03PM,New York,Philadelphia,81223.0,0.7726619800039954,False,False,False,True,0,1,3.0,2.0,31,38,364,418,2,3,25.125,12.159358535712318,366.0,84.39431260458254,1.9375,1.3889444433333777,26.8125,11.490394539208246,357.875,72.40062154429339,1.4375,1.2093386622447824,0.4831669353893126,-0.023698279401488977,0.044998200107992804,0.9736393264674515,0.8304486718144625,1.2920284853042547,2010-12-19,-1.0,-3.3,2.2,0.0,,,8.0,,1015.5,
2011,2,New York Giants,St. Louis Rams,New York Giants,,Mon,September 19,8:40PM,New York,St. Louis,78290.0,0.7447607994596703,False,False,False,False,1,0,1.0,1.0,28,16,323,367,1,2,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,18.0625,7.809982927851593,302.875,63.019441444684354,1.3125,1.1954775893619531,0.3555258779586656,-0.7168939130604671,-0.9515025711248198,-0.264085084314949,1.0175431347846213,0.5750839715589571,2011-09-19,15.5,10.0,20.0,0.0,,,8.8,,1024.4,
2011,5,New York Giants,Seattle Seahawks,Seattle Seahawks,,Sun,October 9,1:04PM,New York,Seattle,78650.0,0.7481854244156734,False,False,False,True,0,1,3.0,1.0,25,36,464,424,5,3,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,19.375,9.660055210332219,297.8125,92.93525972417572,1.9375,1.3889444433333777,0.03950287532874062,1.046805833792765,1.3906576039516598,1.721004656600534,1.3578000467692695,0.7649694018358776,2011-10-09,20.3,11.7,30.0,0.0,,,3.5,,1027.7,
2011,6,New York Giants,Buffalo Bills,New York Giants,,Sun,October 16,1:02PM,New York,Buffalo,79243.0,0.7538265427459785,False,False,False,False,1,0,2.0,2.0,27,24,414,374,0,2,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,17.6875,11.824938336696166,304.875,97.21376788637846,2.4375,2.064582282206258,0.2501848770820239,0.42138039164622876,-1.5370426148939398,0.5338294222144488,0.7110618331427287,-0.21190727236721119,2011-10-16,15.7,11.1,20.0,0.0,,212.0,17.5,,1009.1,
2011,8,New York Giants,Miami Dolphins,New York Giants,,Sun,October 30,1:02PM,New York,Miami,79302.0,0.754387800724879,False,False,False,False,1,0,2.0,0.0,20,17,402,246,0,1,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,17.0625,8.90294894964584,323.125,95.1306995664386,1.9375,1.0626225419530053,-0.48720212905446764,0.2712782855310601,-1.5370426148939398,-0.007020145836339572,-0.8107267196761909,-0.8822511879683624,2011-10-30,3.9,1.1,8.3,1.5,,,12.5,,1020.2,
2011,11,New York Giants,Philadelphia Eagles,Philadelphia Eagles,,Sun,November 20,8:32PM,New York,Philadelphia,79743.0,0.7585829662959828,False,False,False,True,0,1,2.0,1.0,10,17,278,391,2,3,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,27.4375,11.50633883271883,389.375,76.74275210076843,1.5625,1.364734406395618,-1.5406121378208841,-1.2797768109923497,-0.36596252735569995,-0.9071086947587937,0.021174638067009442,1.0533185015805107,2011-11-20,12.5,6.1,18.9,0.0,,215.0,12.4,,1020.1,
2011,13,New York Giants,Green Bay Packers,Green Bay Packers,,Sun,December 4,4:15PM,New York,Green Bay,80634.0,0.7670589130620904,False,True,False,True,0,1,0.0,3.0,35,38,447,449,2,1,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,24.25,12.320714265009151,358.125,74.55367194176287,1.375,1.2041594578792296,1.092912884095157,0.8341611834629427,-0.36596252735569995,1.116006726903003,1.2189205123389018,-0.31142054945152486,2011-12-04,6.8,0.6,12.8,0.0,,,6.4,,1032.8,
2011,15,New York Giants,Washington Redskins,Washington Redskins,,Sun,December 18,1:02PM,New York,Washington,78861.0,0.7501926351537752,False,False,False,False,0,1,1.0,1.0,10,23,324,300,3,2,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,18.875,6.344288770224761,335.875,67.67557412636656,1.9375,1.5692354826475214,-1.5406121378208841,-0.7043854042175364,0.21957751641341997,0.650191085147258,-0.5301026324950381,0.03982831174232289,2011-12-18,-2.6,-5.0,-0.6,0.0,,,8.3,,1024.1,
2011,17,New York Giants,Dallas Cowboys,New York Giants,,Sun,January 1,8:31PM,New York,Dallas,81077.0,0.7712731043273942,False,False,False,False,1,0,2.0,1.0,31,14,437,300,0,2,24.625,9.49297986233336,380.3125,79.94558044903629,2.625,1.707825127659933,24.625,9.611624905984073,364.25,82.96625820175332,1.875,1.3601470508735443,0.6715488805885905,0.7090760950336354,-1.5370426148939398,-1.1054322348123482,-0.7744112051402869,0.09190182776172598,2011-01-01,4.0,-1.7,8.3,0.0,,,3.4,,1018.4,
2012,1,New York Giants,Dallas Cowboys,Dallas Cowboys,,Wed,September 5,8:41PM,New York,Dallas,82287.0,0.7827836493184045,True,False,True,False,0,1,2.0,1.0,17,24,269,433,1,1,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,23.0625,10.343879027392642,375.5,70.45187482719439,1.3125,1.0144785195688801,-0.9425079509404384,-1.7422149574595014,-0.379777262656375,0.09063331053247183,0.816159969355493,-0.3080400363063401,2012-09-05,25.4,21.7,28.3,,,,10.6,,1008.7,
2012,2,New York Giants,Tampa Bay Buccaneers,New York Giants,,Sun,September 16,1:03PM,New York,Tampa Bay,76964.0,0.732146764205059,True,False,True,False,1,0,2.0,1.0,41,34,604,307,3,2,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,17.9375,6.244664389167229,319.25,75.19352809029954,2.5,2.033060090930254,2.02407445201963,3.2864722649330282,1.1393317879691252,2.5721958777903273,-0.16291295688757995,-0.2459346884189824,2012-09-16,18.0,11.7,24.4,0.0,,,5.7,,1018.5,
2012,5,New York Giants,Cleveland Browns,New York Giants,,Sun,October 7,1:02PM,New York,Cleveland,79911.0,0.7601811246087842,True,False,True,False,1,0,2.0,0.0,41,27,502,375,2,3,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,13.625,5.714017850864661,288.8125,54.02865751925856,1.1875,0.4031128874149275,2.02407445201963,1.755349588264258,0.379777262656375,2.34073472451194,1.5952182407878337,4.4962591288588065,2012-10-07,10.4,7.2,12.2,,,,5.0,,1017.7,
2012,7,New York Giants,Washington Redskins,New York Giants,,Sun,October 21,1:03PM,New York,Washington,81352.0,0.7738891372798965,True,False,True,False,1,0,2.0,2.0,27,23,393,480,2,4,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,18.0,7.745966692414834,336.6875,74.26324236569978,2.1875,0.7500000000000001,0.29356805029292343,0.11914986515743493,0.379777262656375,0.6454972243679028,1.929790505163726,2.4166666666666665,2012-10-21,13.6,8.9,19.4,0.0,,276.0,12.8,,1013.5,
2012,9,New York Giants,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,November 4,4:26PM,New York,Pittsburgh,80991.0,0.7704549994767934,True,False,True,True,0,1,3.0,2.0,20,24,182,349,1,2,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,20.3125,10.02476101128268,372.3125,53.09955272881307,1.75,1.8439088914585775,-0.5716851505704298,-3.0481725346181583,-0.379777262656375,0.36783919295929235,-0.4390338298904368,0.1355815361366601,2012-11-04,6.5,3.3,10.6,0.0,,310.0,15.0,,1014.3,
2012,12,New York Giants,Green Bay Packers,New York Giants,,Sun,November 25,8:30PM,New York,Green Bay,80365.0,0.764499957192188,True,False,True,True,1,0,1.0,3.0,38,10,390,317,0,2,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,35.0,9.979979959899717,405.125,58.987993128545504,0.875,0.7187952884282609,1.6532516516496214,0.07411684525541229,-1.1393317879691252,-2.5050150501756328,-1.4939480956397293,1.5651187731905678,2012-11-25,3.0,1.1,5.6,0.0,,271.0,18.8,,1012.3,
2012,14,New York Giants,New Orleans Saints,New York Giants,,Sun,December 9,4:26PM,New York,New Orleans,81437.0,0.7746977292833972,True,False,True,True,1,0,1.0,1.0,52,27,394,487,2,4,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,34.1875,11.928781720416106,467.125,85.66436443080246,1.1875,1.1086778913041726,3.383758053376328,0.13416087179144248,0.379777262656375,-0.6025342879481645,0.2320101261715953,2.5368053445095473,2012-12-09,7.1,5.6,8.9,,,,9.1,,1021.0,
2012,17,New York Giants,Philadelphia Eagles,New York Giants,,Sun,December 30,1:04PM,New York,Philadelphia,80657.0,0.7672777085453906,True,False,True,False,1,0,1.0,1.0,42,7,397,317,0,1,24.625,8.09011742807235,385.0625,66.61778416208892,1.5,1.3165611772087664,24.75,8.346656017032611,399.125,75.78731204275994,2.375,1.3102162671355697,2.147682052142966,0.17919389169346514,-1.1393317879691252,-2.1266001574496958,-1.083624656771892,-1.049445068336743,2012-12-30,-0.5,-2.2,1.1,0.0,,308.0,28.2,,1012.8,
2013,2,New York Giants,Denver Broncos,Denver Broncos,,Sun,September 15,4:25PM,New York,Denver,81285.0,0.773251776524196,False,False,False,True,0,1,1.0,3.0,23,41,376,414,4,1,26.8125,13.934220466176065,355.4375,107.85049451285177,1.3125,1.3022416570411703,30.0625,6.308393879057753,397.875,63.79224090749595,1.5625,1.030776406404415,-0.2736069814062771,0.19065744754234498,2.063749063369914,1.7338010608864627,0.2527736880004355,-0.5457051563317493,2013-09-15,15.7,8.9,22.8,0.0,,,5.4,,1020.6,
